election_id,event_number,electoral_district_number_numéro_de_circonscription,ballot_sequence_number,candidate_candidat,candidate_first_name_prénom_du_candidat,candidate_middle_name_second_prénom_du_candidat,candidate_family_name_nom_de_famille_du_candidat,candidate_gender_code,candidate_occupation_english_anglais,profession_du_candidat_français_french,incumbent_indicator_indicateur_candidat_sortant,elected_candidate_indicator_indicateur_du_candidat_élu,candidate_residence_résidence_du_candidat,candidate_province_english_anglais,province_du_candidat_français_french,party_abbreviation_english_anglais,abréviation_de_parti_français_french
GE.41.2011,4100,48014,1,Richard Fahlman,Richard,Richard,Fahlman,,Assistant Professor,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48014,2,Valerie Kennedy,Valerie,Valerie,Kennedy,,Movement Educator,,FALSE,FALSE,Edmonton,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48014,3,Artem Medvedev,Artem,Artem,Medvedev,,Educator,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48014,4,James Rajotte,James,James,Rajotte,,Parliamentarian,,TRUE,TRUE,Edmonton,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48011,1,Nadine Bailey,Nadine,Nadine,Bailey,,Business Owner,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48011,2,Christa Baxter,Christa,Christa,Baxter,,Student,,FALSE,FALSE,Edmonton,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48011,3,Mike Butler,Mike,Mike,Butler,,Home Builder,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48011,4,Mike Lake,Mike,Mike,Lake,,Parliamentarian,,TRUE,TRUE,Edmonton,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48011,5,Naomi Rankin,Naomi,Naomi,Rankin,,Computer Programmer,,FALSE,FALSE,Edmonton,Alberta,Alberta,Communist,Communiste
GE.41.2011,4100,48011,6,Brent Schaffrick,Brent,Brent,Schaffrick,,Measurement While Drilling Operator,,FALSE,FALSE,Edmonton,Alberta,Alberta,Pirate,Pirate
GE.41.2011,4100,48016,1,James Ford,James,James,Ford,,Publisher,,FALSE,FALSE,Sherwood Park,Alberta,Alberta,Independent,Indépendent
GE.41.2011,4100,48016,2,Mike Scott,Mike,Mike,Scott,,Arena Operator,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48016,3,Paul St. Laurent,Paul,Paul,St. Laurent,,Businessman,,FALSE,FALSE,Sherwood Park,Alberta,Alberta,Western Block,Western Block
GE.41.2011,4100,48016,4,Rick Szostak,Rick,Rick,Szostak,,University Professor,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48016,5,Tim Uppal,Tim,Tim,Uppal,,Parliamentarian,,TRUE,TRUE,Sherwood Park,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48016,6,Chris Vallee,Chris,Chris,Vallee,,Electrician,,FALSE,FALSE,Edmonton,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48017,1,Rona Ambrose,Rona,Rona,Ambrose,,Parliamentarian,,TRUE,TRUE,Edmonton,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48017,2,Chris Austin,Chris,Chris,Austin,,Military Police Officer,,FALSE,FALSE,Spruce Grove,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48017,3,Catherine Chaulk-Stokes,Catherine,Catherine,Chaulk-Stokes,,Registered Nurse,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48017,4,Joshua Lund,Joshua,Joshua,Lund,,Student,,FALSE,FALSE,Edmonton,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48015,1,Peter Johnston,Peter,Peter,Johnston,,Building Contractor,,FALSE,FALSE,Edmonton,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48015,2,Brian LaBelle,Brian,Brian,LaBelle,,Family Intervention Generalist,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48015,3,Brent Rathgeber,Brent,Brent,Rathgeber,,Lawyer,,TRUE,TRUE,Edmonton,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48015,4,Kevin Taron,Kevin,Kevin,Taron,,Case Manager,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48018,1,Linda Duncan,Linda,Linda,Duncan,,Parliamentarian,,TRUE,TRUE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48018,2,Andrew Fehr,Andrew,Andrew,Fehr,,University Student,,FALSE,FALSE,Prince Albert,Saskatchewan,Saskatchewan,Green,Vert
GE.41.2011,4100,48018,3,Ryan Hastman,Ryan,Ryan,Hastman,,Owner-Web Development,,FALSE,FALSE,Edmonton,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48018,4,Kevan Hunter,Kevan,Kevan,Hunter,,Teacher,,FALSE,FALSE,Edmonton,Alberta,Alberta,MarxLen,MarxLen
GE.41.2011,4100,48018,5,Kyle Murphy,Kyle,Kyle,Murphy,,Student,,FALSE,FALSE,Seba Beach,Alberta,Alberta,Independent,Indépendent
GE.41.2011,4100,48018,6,Matthew Sinclair,Matthew,Matthew,Sinclair,,Student,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48018,7,Christopher White,Christopher,Christopher,White,,Entrepreneur,,FALSE,FALSE,Edmonton,Alberta,Alberta,Independent,Indépendent
GE.41.2011,4100,48001,1,Jule Asterisk,Jule,Jule,Asterisk,,Literacy Facilitator,,FALSE,FALSE,Slave Lake,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48001,2,Brian Jean,Brian,Brian,Jean,,Lawyer,,TRUE,TRUE,Fort McMurray,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48001,3,Berend Wilting,Berend,Berend,Wilting,,Charge Hand,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48001,4,Karen Young,Karen,Karen,Young,,Business Owner,,FALSE,FALSE,Lac La Biche,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48019,1,Cailin Bartlett,Cailin,Cailin,Bartlett,,Student,,FALSE,FALSE,Lethbridge,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48019,2,Geoffrey Capp,Geoffrey,Geoffrey,Capp,,Security Guard,,FALSE,FALSE,Lethbridge,Alberta,Alberta,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,48019,3,Michael Cormican,Michael,Michael,Cormican,,Mental Health Practitioner,,FALSE,FALSE,Lethbridge,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48019,4,Jim Hillyer,Jim,Jim,Hillyer,,Consultant,,FALSE,TRUE,Raymond,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48019,5,Mark Sandilands,Mark,Mark,Sandilands,,Professor,,FALSE,FALSE,Lethbridge,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48020,1,Brad Carrigan,Brad,Brad,Carrigan,,Author Non-Fiction,,FALSE,FALSE,Millarville,Alberta,Alberta,ProgCan,ProgCan
GE.41.2011,4100,48020,2,Janine Giles,Janine,Janine,Giles,,Swim Coach,,FALSE,FALSE,Canmore,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48020,3,Nicole Hankel,Nicole,Nicole,Hankel,,Entrepreneur,,FALSE,FALSE,Calgary,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48020,4,Ted Menzies,Ted,Ted,Menzies,,Parliamentarian,,TRUE,TRUE,Claresholm,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48020,5,Attila Nagy,Attila,Attila,Nagy,,Investment Advisor,,FALSE,FALSE,Calgary,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48020,6,Marc Slingerland,Marc,Marc,Slingerland,,Teacher,,FALSE,FALSE,Lethbridge,Alberta,Alberta,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,48021,1,Norm Boucher,Norm,Norm,Boucher,,Mayor (city official),,FALSE,FALSE,Medicine Hat,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48021,2,Graham Murray,Graham,Graham,Murray,,Student,,FALSE,FALSE,Medicine Hat,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48021,3,LaVar Payne,LaVar,LaVar,Payne,,Parliamentarian,,TRUE,TRUE,Medicine Hat,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48021,4,Dennis Perrier,Dennis,Dennis,Perrier,,Retired Teacher,,FALSE,FALSE,Medicine Hat,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48021,5,Frans VandeStroet,Frans,Frans,VandeStroet,,Farmer|Realtor,,FALSE,FALSE,Iron Springs,Alberta,Alberta,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,48022,1,Donovan Eckstrom,Donovan,Donovan,Eckstrom,,Student,,FALSE,FALSE,Sexsmith,Alberta,Alberta,Rhinoceros,Rhinocéros
GE.41.2011,4100,48022,2,Corina Ganton,Corina,Corina,Ganton,,Operations Manager,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48022,3,Wayne John Kamieniecki,Wayne,Wayne,Kamieniecki,,Grain Farmer,,FALSE,FALSE,North Star,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48022,4,Russ Toews,Russ,Russ,Toews,,Oilfield Technician,,FALSE,FALSE,Grande Prairie,Alberta,Alberta,Independent,Indépendent
GE.41.2011,4100,48022,5,Jennifer Villebrun,Jennifer,Jennifer,Villebrun,,Lawyer,,FALSE,FALSE,Grande Prairie,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48022,6,Chris Warkentin,Chris,Chris,Warkentin,,Parliamentarian,,TRUE,TRUE,Grande Prairie,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48023,1,Earl Dreeshen,Earl,Earl,Dreeshen,,Parliamentarian,,TRUE,TRUE,Innisfail,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48023,2,Andrew Lineker,Andrew,Andrew,Lineker,,Lot Manager,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48023,3,Mason Connor Woodruff Sisson,Mason,Mason,Sisson,,Production Manager,,FALSE,FALSE,Red Deer,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48023,4,Stuart Somerville,Stuart,Stuart,Somerville,,Teacher|Farmer,,FALSE,FALSE,Endiang,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48024,1,Leon Benoit,Leon,Leon,Benoit,,Parliamentarian,,TRUE,TRUE,Vermilion,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48024,2,William Munsey,William,William,Munsey,,Locomotive Engineer,,FALSE,FALSE,New Sarepta,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48024,3,Matthew Sokalski,Matthew,Matthew,Sokalski,,Carpenter,,FALSE,FALSE,Vegreville,Alberta,Alberta,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,48024,4,Ray A Stone,Ray,Ray,Stone,,Farmer,,FALSE,FALSE,Innisfree,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48024,5,Ron Williams,Ron,Ron,Williams,,Teacher,,FALSE,FALSE,Strome,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48025,1,Rob Fox,Rob,Rob,Fox,,Consultant,,FALSE,FALSE,Bonnyville,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48025,2,Lisa Grant,Lisa,Lisa,Grant,,Household Manager,,FALSE,FALSE,Morinville,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48025,3,Lyndsey Ellen Henderson,Lyndsey,Lyndsey,Henderson,,Office Manager,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48025,4,Brian Storseth,Brian,Brian,Storseth,,Parliamentarian,,TRUE,TRUE,St. Paul,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48026,1,Christopher Anderson,Christopher,Christopher,Anderson,,Electrician,,FALSE,FALSE,Blackfalds,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48026,2,Blaine Calkins,Blaine,Blaine,Calkins,,College Instructor,,TRUE,TRUE,Lacombe,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48026,3,Robert Johnston,Robert,Robert,Johnston,,Manager,,FALSE,FALSE,Calgary,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48026,4,Tim Robson,Tim,Tim,Robson,,Life Insurance Sales,,FALSE,FALSE,Wetaskiwin,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48027,1,Jeff Horvath,Jeff,Jeff,Horvath,,Teacher,,FALSE,FALSE,Canmore,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,48027,2,Mike MacDonald,Mike,Mike,MacDonald,,Early Childhood Mental Health Consultant,,FALSE,FALSE,Waiparous,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48027,3,John Douglas Reilly,John,John,Reilly,,Retired Judge,,FALSE,FALSE,Canmore,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48027,4,Blake Richards,Blake,Blake,Richards,,Parliamentarian,,TRUE,TRUE,Airdrie,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48027,5,Randy Vanden Broek,Randy,Randy,Vanden Broek,,Carpet Cleaner,,FALSE,FALSE,Shaughnessy,Alberta,Alberta,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,48028,1,Melissa Brade,Melissa,Melissa,Brade,,Homemaker,,FALSE,FALSE,Gunn,Alberta,Alberta,Canadian Action,Parti Action
GE.41.2011,4100,48028,2,Rob Merrifield,Rob,Rob,Merrifield,,Parliamentarian,,TRUE,TRUE,Whitecourt,Alberta,Alberta,Conservative,Conservateur
GE.41.2011,4100,48028,3,Monika Schaefer,Monika,Monika,Schaefer,,Violin Teacher|Performer,,FALSE,FALSE,Jasper,Alberta,Alberta,Green,Vert
GE.41.2011,4100,48028,4,Zack Siezmagraff,Zack,Zack,Siezmagraff,,Business Analyst,,FALSE,FALSE,Edmonton,Alberta,Alberta,Liberal,Libéral
GE.41.2011,4100,48028,5,Jacob Strydhorst,Jacob,Jacob,Strydhorst,,Farmer,,FALSE,FALSE,Neerlandia,Alberta,Alberta,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,48028,6,Mark Wells,Mark,Mark,Wells,,Law Student,,FALSE,FALSE,Edmonton,Alberta,Alberta,NDP,NPD
GE.41.2011,4100,59001,1,Daniel Bryce,Daniel,Daniel,Bryce,,Postal Clerk,,FALSE,FALSE,Abbotsford,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59001,2,Ed Fast,Ed,Ed,Fast,,Parliamentarian,,TRUE,TRUE,Abbotsford,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59001,3,Madeleine Hardin,Madeleine,Madeleine,Hardin,,Instructor|Professor,,FALSE,FALSE,Abbotsford,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59001,4,David MacKay,David,David,MacKay,,Retired Postal Worker,,FALSE,FALSE,Vancouver,British Columbia,Colombie-Britannique,MarxLen,MarxLen
GE.41.2011,4100,59001,5,David Alan Murray,David,David,Murray,,Municipal Worker,,FALSE,FALSE,Pitt Meadows,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59026,1,Alex Atamanenko,Alex,Alex,Atamanenko,,Parliamentarian,,TRUE,TRUE,Castlegar,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59026,2,Stephen Hill,Stephen,Stephen,Hill,,Financial Advisor,,FALSE,FALSE,Rossland,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59026,3,Bryan Hunt,Bryan,Bryan,Hunt,,Software Developer,,FALSE,FALSE,Calgary,Alberta,Alberta,Green,Vert
GE.41.2011,4100,59026,4,Shan Lavell,Shan,Shan,Lavell,,Nurse,,FALSE,FALSE,Kelowna,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59002,1,Lewis Clarke Dahlby,Lewis,Lewis,Dahlby,,Business Owner,,FALSE,FALSE,Port Coquitlam,British Columbia,Colombie-Britannique,Libertarian,Libertarien
GE.41.2011,4100,59002,2,George Gidora,George,George,Gidora,,Transit Worker,,FALSE,FALSE,Coquitlam,British Columbia,Colombie-Britannique,Communist,Communiste
GE.41.2011,4100,59002,3,Ronald Leung,Ronald,Ronald,Leung,,Minister Assistant,,FALSE,FALSE,Burnaby,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59002,4,Ken Low,Ken,Ken,Low,,Retired,,FALSE,FALSE,Vancouver,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59002,5,Adrianne Merlo,Adrianne,Adrianne,Merlo,,Teacher,,FALSE,FALSE,Burnaby,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59002,6,Brian Sproule,Brian,Brian,Sproule,,Health Care Worker,,FALSE,FALSE,Port Moody,British Columbia,Colombie-Britannique,MarxLen,MarxLen
GE.41.2011,4100,59002,7,Kennedy Stewart,Kennedy,Kennedy,Stewart,,Professor,,FALSE,TRUE,Vancouver,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59003,1,Garth Evans,Garth,Garth,Evans,,Lawyer,,FALSE,FALSE,Burnaby,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59003,2,Paul Forseth,Paul,Paul,Forseth,,Consultant,,FALSE,FALSE,New Westminster,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59003,3,Peter Julian,Peter,Peter,Julian,,Parliamentarian,,TRUE,TRUE,New Westminster,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59003,4,Carrie McLaren,Carrie,Carrie,McLaren,,Accounting Clerk,,FALSE,FALSE,Burnaby,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59003,5,Tyler Pierce,Tyler,Tyler,Pierce,,Software Developer,,FALSE,FALSE,Burnaby,British Columbia,Colombie-Britannique,Libertarian,Libertarien
GE.41.2011,4100,59003,6,Joseph Theriault,Joseph,Joseph,Theriault,,Residential Care Attendant,,FALSE,FALSE,New Westminster,British Columbia,Colombie-Britannique,MarxLen,MarxLen
GE.41.2011,4100,59004,1,Dick Harris,Dick,Dick,Harris,,Parliamentarian,,TRUE,TRUE,Ottawa,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,59004,2,Sangeeta Lalli,Sangeeta,Sangeeta,Lalli,,Student,,FALSE,FALSE,Burnaby,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59004,3,Heidi Redl,Heidi,Heidi,Redl,,Rancher,,FALSE,FALSE,150 Mile House,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59004,4,Jon Ronan,Jon,Jon,Ronan,,Renovator,,FALSE,FALSE,Prince George,British Columbia,Colombie-Britannique,Independent,Indépendent
GE.41.2011,4100,59004,5,Henry Thiessen,Henry,Henry,Thiessen,,Commercial Pilot,,FALSE,FALSE,Vanderhoof,British Columbia,Colombie-Britannique,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,59004,6,Jordan Turner,Jordan,Jordan,Turner,,Lifeguard & Swim Instructor,,FALSE,FALSE,Prince George,British Columbia,Colombie-Britannique,Rhinoceros,Rhinocéros
GE.41.2011,4100,59004,7,Jon Van Barneveld,Jon,Jon,Van Barneveld,,Forestry Worker,,FALSE,FALSE,Houston,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59005,1,Clive Edwards,Clive,Clive,Edwards,,Motion Picture Technician,,FALSE,FALSE,Chilliwack,British Columbia,Colombie-Britannique,Western Block,Western Block
GE.41.2011,4100,59005,2,Jamie Hoskins,Jamie,Jamie,Hoskins,,Employment Counsellor,,FALSE,FALSE,Chilliwack,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59005,3,Diane Janzen,Diane,Diane,Janzen,,Education Manager,,FALSE,FALSE,Chilliwack,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59005,4,Dorothy-Jean O'Donnell,Dorothy-Jean,Dorothy-Jean,O'Donnell,,Lawyer,,FALSE,FALSE,Hope,British Columbia,Colombie-Britannique,MarxLen,MarxLen
GE.41.2011,4100,59005,5,Gwen O'Mahony,Gwen,Gwen,O'Mahony,,Community Support Worker,,FALSE,FALSE,Chilliwack,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59005,6,Mark Strahl,Mark,Mark,Strahl,,Executive  Assistant,,FALSE,TRUE,Chilliwack,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59006,1,Alan Beesley,Alan,Alan,Beesley,,Businessman,,FALSE,FALSE,Vancouver,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59006,2,Kerry-Lynne Findlay,Kerry-Lynne,Kerry-Lynne,Findlay,,Lawyer,,FALSE,TRUE,Vancouver,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59006,3,Duane Laird,Duane,Duane,Laird,,Self-employed,,FALSE,FALSE,Delta,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59006,4,Jeff Monds,Jeff,Jeff,Monds,,Security Consultant,,FALSE,FALSE,Coquitlam,British Columbia,Colombie-Britannique,Libertarian,Libertarien
GE.41.2011,4100,59006,5,John Shavluk,John,John,Shavluk,,Marina Operator,,FALSE,FALSE,Delta,British Columbia,Colombie-Britannique,Nil,Nil
GE.41.2011,4100,59006,6,Nic Slater,Nic,Nic,Slater,,Businessman,,FALSE,FALSE,Delta,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59008,1,Troy DeSouza,Troy,Troy,DeSouza,,Municipal Prosecutor,,FALSE,FALSE,Victoria,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59008,2,Randall C. Garrison,Randall,Randall,Garrison,,Criminal Justice Instructor,,FALSE,TRUE,Victoria,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59008,3,Louis James Lesosky,Louis,Louis,Lesosky,,Retired,,FALSE,FALSE,Victoria,British Columbia,Colombie-Britannique,Independent,Indépendent
GE.41.2011,4100,59008,4,Christopher Robert Porter,Christopher,Christopher,Porter,,Director,,FALSE,FALSE,Saanich,British Columbia,Colombie-Britannique,Canadian Action,Parti Action
GE.41.2011,4100,59008,5,Shaunna Salsman,Shaunna,Shaunna,Salsman,,Homemaker,,FALSE,FALSE,Sooke,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59008,6,Lillian Szpak,Lillian,Lillian,Szpak,,Municipal Councillor,,FALSE,FALSE,Victoria,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59009,1,Pam Dhanoa,Pam,Pam,Dhanoa,,Real Estate Agent,,FALSE,FALSE,Surrey,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59009,2,Nao Fernando,Nao,Nao,Fernando,,Employment Relations Officer,,FALSE,FALSE,Surrey,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59009,3,Nina Grewal,Nina,Nina,Grewal,,Parliamentarian,,TRUE,TRUE,Surrey,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59009,4,Alex Joehl,Alex,Alex,Joehl,,Butcher,,FALSE,FALSE,Surrey,British Columbia,Colombie-Britannique,Libertarian,Libertarien
GE.41.2011,4100,59009,5,Alan Saldanha,Alan,Alan,Saldanha,,Publisher,,FALSE,FALSE,Surrey,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59010,1,Donovan Michael Cavers,Donovan,Donovan,Cavers,,Small Business Owner,,FALSE,FALSE,Kamloops,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59010,2,Michael David Crawford,Michael,Michael,Crawford,,University Professor,,FALSE,FALSE,Kamloops,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59010,3,Christopher Kempling,Christopher,Christopher,Kempling,,Counsellor,,FALSE,FALSE,Kamloops,British Columbia,Colombie-Britannique,Christian Heritage,l'Héritage Chrétien
GE.41.2011,4100,59010,4,Cathy McLeod,Cathy,Cathy,McLeod,,Parliamentarian,,TRUE,TRUE,Kamloops,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59010,5,Murray Todd,Murray,Murray,Todd,,Retired,,FALSE,FALSE,Kamloops,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59011,1,Ron Cannan,Ron,Ron,Cannan,,Parliamentarian,,TRUE,TRUE,Kelowna,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59011,2,Alice Hooper,Alice,Alice,Hooper,,Real Estate Sales Representative,,FALSE,FALSE,Kelowna,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59011,3,Tisha Kalmanovitch,Tisha,Tisha,Kalmanovitch,,Consultant,,FALSE,FALSE,Kelowna,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59011,4,Kris Stewart,Kris,Kris,Stewart,,Nurse Manager,,FALSE,FALSE,Kelowna,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59012,1,Betty Aitchison,Betty,Betty,Aitchison,,Retired,,FALSE,FALSE,Kimberley,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59012,2,Brent Bush,Brent,Brent,Bush,,Postal Worker,,FALSE,FALSE,Kimberley,British Columbia,Colombie-Britannique,Independent,Indépendent
GE.41.2011,4100,59012,3,Bill Green,Bill,Bill,Green,,Biologist,,FALSE,FALSE,Kimberley,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59012,4,Mark Shmigelsky,Mark,Mark,Shmigelsky,,Millworker,,FALSE,FALSE,Invermere,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59012,5,David Wilks,David,David,Wilks,,Business Owner,,FALSE,TRUE,Sparwood,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59013,1,Rebecca Darnell,Rebecca,Rebecca,Darnell,,Lawyer,,FALSE,FALSE,Langley,British Columbia,Colombie-Britannique,Liberal,Libéral
GE.41.2011,4100,59013,2,Piotr Majkowski,Piotr,Piotr,Majkowski,,Nurse,,FALSE,FALSE,Vancouver,British Columbia,Colombie-Britannique,NDP,NPD
GE.41.2011,4100,59013,3,Craig Nobbs,Craig,Craig,Nobbs,,Businessman,,FALSE,FALSE,Surrey,British Columbia,Colombie-Britannique,Pirate,Pirate
GE.41.2011,4100,59013,4,Carey Ann Poitras,Carey,Carey,Poitras,,Administrator,,FALSE,FALSE,Aldergrove,British Columbia,Colombie-Britannique,Green,Vert
GE.41.2011,4100,59013,5,Mark Warawa,Mark,Mark,Warawa,,Parliamentarian,,TRUE,TRUE,Langley,British Columbia,Colombie-Britannique,Conservative,Conservateur
GE.41.2011,4100,59014,1,Barbara Biley,Barbara,Barbara,Biley,,Health Care Worker,,FALSE,FALSE,Courtenay,British Columbia,Colombie-Britannique,MarxLen,MarxLen
GE.41.2011,4100,59014,2,Myron Jespersen,Myron,Myron,Jespersen,,Consultant,,FALSE,FALSE,Port Alberni,British Columbia,Colombie-Britannique,Green,Vert
